S1,S2
33.991378904616,-1.173036152553013
34.185774149629495,-1.4296056984877237
34.38082510345711,-1.18409818992713
34.57905280874408,-0.2021278641396922
34.76886800388772,0.2805254106405024
34.944336893042916,1.61078937181999
35.11322990221651,2.036673933633156
35.28670495100809,2.5631242545422976
35.46297861016987,1.955639011634137
35.64312288454784,2.4495786046507035
35.8355124158043,0.4903768645003024
36.024254521741724,-1.0576837391226972
36.22181245771471,-1.8682333322293612
36.41651360970675,-3.38770259657092
36.611105103468894,-2.1257996776987245
36.79923288576125,-1.19103743151339
36.98303598163908,-1.0829254626929898
37.163091688487704,-0.1886591733529268
37.35373942281112,0.5066215729396776
37.55394855283814,-0.2572481630379695
37.77672582655528,-2.8721017041566195
38.01518171720849,-1.2649775418705491
38.25381696201638,-1.0014910596752076
38.480479974795315,1.0171017394954882
38.683372817406735,1.1637151525052023
38.86311982441734,1.8888222266391257
39.00919693577769,2.465845908145842
39.12340588825534,2.104996918858077
39.22657161796022,0.8641125425952051
39.31650856134574,2.312404512555996
39.41153494376124,2.565651983460585
39.51163245497516,3.547214506375976
39.615305439108724,2.678720104404168
39.73528988620682,2.478198161307672
39.86923583306355,4.258223334534226
39.99977650135548,4.655597121083837
40.12463939803782,4.353100520545089
40.24577364184527,3.8931610244935673
40.36034621479456,4.670711692088794
40.48104478437564,4.807886322544827
40.60036162639187,3.200995297010567
40.71852732523013,1.5224061233607458
40.83804394935661,-0.1547289407490381
40.94692624365294,-0.4377463317678032
41.04674132435984,0.5086982033191327
41.13633029107369,0.7006333398756925
41.22116423550266,0.3206299432477238
41.29342771207595,-0.4121276293269175
41.36275223740438,-1.2702588580861636
41.43023556152447,-1.9851127670348372
41.48286302804968,-1.5080026464607663
41.51928335958257,-2.8471087247015934
41.5375538789087,-1.9755342161500888
41.534103866977375,-2.031845307928066
41.52489461147308,-2.526849018756028
41.50696807373271,-2.190373249972784
41.466223467639885,-1.6511707098185888
41.410927041107016,0.7510135570505441
41.35594198012295,1.8490397897821405
41.29606476259495,2.967255676188021
41.22563887512323,2.7707735596602694
41.13377119001069,2.3623073823522605
41.02901167989032,1.6611516994893398
40.92211234635883,1.3653799998530756
40.82031401652333,3.713713784878268
40.73419662368958,4.768945736101205
40.65901143193536,5.546488318182921
40.596663894238176,4.945389667464023
40.54231087563824,4.101875122128765
40.48972381417899,2.3616304723345776
40.423532394595135,1.482893144954157
40.34834635800142,0.9620498954029968
40.256165404237194,0.6889278064888326
40.14755383216961,0.6007333145058351
40.01795143372948,1.8720660727656413
39.88479446273587,2.447395927644062
39.74194595140553,2.278774652782754
39.5703657853055,2.7079550711568987
39.375658594501324,1.7266329708944277
39.17524403877949,3.281849604057408
38.96674938192279,1.9293214677764572
38.779405359625535,4.170264917283273
38.62881936260235,3.1168843919340867
38.509408517225,2.2819076563508918
38.409294764864704,2.4276781499742404
38.31551786949298,3.144358734558017
38.22190672996249,2.762311921260161
38.13994530162582,1.558250950878549
38.08603252081461,1.653604954868686
38.055429562069016,3.41861309262736
38.01858271393087,2.3626679359585463
37.97408232826776,1.4483497638477814
37.91304155659946,0.3959874436662209
37.822814686743286,0.7489073047146172
37.69639481807403,-0.095102591174487
37.54539721800448,-0.5016236446282555
37.37361693237191,-0.3382776428050704
37.17054732830951,-0.1784445813449353
36.9583725767683,1.214390894203221
36.73942603411502,2.73994228070332
36.49871367766438,0.106022241216269
36.24470671409561,-1.5438075708132284
35.974040509182814,-3.892397968426845
35.68478732932429,-4.955331737890271
35.375611935149024,-6.389048898661828
35.036885406132704,-6.298546653370294
34.69386455143436,-5.541588620303917
34.35790510841799,-4.85689556145708
34.02541072794333,-1.6559350991960349
33.687439070260986,1.2203386916228107
33.35852318551379,1.3842794265182916
33.035329696822316,2.8794856950141217
32.71212028676306,4.568134261251826
32.39278743608747,5.34129290874307
32.07475209981857,3.7581522718803058
31.764066048129493,3.226340427303529
31.468131537660792,2.8931478891131674
31.1817633181465,1.8750015682633936
30.90855430203027,0.0123183006010203
30.66659575163366,-0.9012717450503114
30.4546088163524,-1.7783677427046825
30.263967743067745,-3.054733797241856
30.094859256092978,-2.028962411650697
29.947240471679493,-0.8093515336571109
29.82590073750506,0.4567881153984376
29.725574005206482,-2.5440894781337824
29.658836080902528,-3.399344833707016
29.60762117018786,-4.365434109253354
29.56632402172518,-3.353231618829934
29.534351781509027,-1.8254222775168023
29.502775170186545,-0.7510831995691513
29.470751847424093,1.1426844890629784
29.463355069661723,0.8492437084890054
29.477231841848198,1.5085825330780085
29.51969699552212,-0.2083712400349786
29.592249586071077,-1.0462792981086522
29.679078383345004,-1.5291387069504847
29.79100126335607,-1.1540889415641775
29.935202018459552,-0.6994659201368593
30.09837761374188,-1.0965818868303625
30.28071633239805,-1.383873266040108
30.477121063691946,0.3109611813625725
30.67381360711766,1.5823654098278834
30.866240649048233,4.167302794889747
31.05098449954526,3.140541982665155
31.22819027411819,2.29438787959435
31.415934191063975,0.7484521864354206
31.627647736255334,0.9177783292586312
31.86253232331853,-0.3966548270268328
32.12761055260301,0.6282235992548271
32.417142032239916,3.388787243908898
32.72354869433041,5.194404052952167
33.051964617379966,6.627896642024296
33.396256034619654,5.534722681126487
33.74152021301167,3.440924214454605
34.09341469098709,2.932194145056934
34.454878120278444,2.5242004409089867
34.81984191796278,3.769739355240288
35.190102924839806,2.692423511649232
35.55962664683103,2.897064694868127
35.91809094538427,1.4155461271055332
36.2668720781275,-0.0831723550075979
36.62164908365388,-0.6662612938225783
36.9706719559598,-0.1302598018142115
37.32952843510597,-1.8213780288645196
37.708852325005765,-2.527392287513214
38.1184085097149,-1.6451144364911865
38.55016360481818,-0.5931431871904566
39.00015672366579,0.620272581415047
39.46601425290179,1.213731413474141
39.944984951760766,0.7602489445654163
40.4244301901079,-1.3745047280846672
40.919148321740366,-1.576840801225691
41.43492394051386,-0.1187201700205062
41.968751116120906,0.3444391474247443
42.513221235493816,0.8248415147264387
43.06558907161095,3.2082176334428496
43.62214107385453,3.7398931555757713
44.18734090557349,4.337115528283901
44.772578423280414,4.4517774138376005
45.370476226202705,3.260048327439652
45.99024449857326,3.368905868774088
46.62321528716178,3.5715567059965103
47.277865176434716,3.2994272597162566
47.9574735882699,1.6141413301432377
48.662847868314216,1.943198977552878
49.393041604274494,2.0947901302637653
50.15547038394984,1.942327733518178
50.94269459183381,0.4383963408070932
51.753718880496514,0.7228145687908889
52.565477795282355,0.5635668538465227
53.37634696018751,0.2622358138061427
54.18891890718085,0.850677736876723
54.99604114310003,2.37643049631982
55.80492056482422,2.061652509117534
56.63747667120659,1.844224370204257
57.479481486180084,2.062120797852361
58.314572110014936,1.5908188604312268
59.13820457091158,1.2111140976056052
59.95031729044919,2.439532286830204
60.73968512091285,1.8260344547855347
61.531080653689415,2.351821353102501
62.31877875729835,-0.906850981004304
63.08837410533959,0.0256127705863127
63.83230772806629,0.6342550064642948
64.56414338674242,-0.060817087178018
65.292379754639,-1.1491979498309752
66.00952123026455,-0.9752666517760428
66.72708749818875,-0.7381264715853701
67.43385652596598,-0.9187962022669574
68.13702417043025,0.3746967720384784
68.85611055226796,1.252025630848724
69.60012581190672,1.3299801309524306
70.36252049408355,1.2463406013109035
71.13543713519577,0.3631997557590393
71.90227754060302,0.1918785944024997
72.66647046422555,-0.6550060354835244
73.43331598505034,-1.4087655143941635
74.21954524154246,-0.1757268781910692
75.02782002223046,1.0200493543007465
75.86635030764312,0.9811948272159432
76.72010614999905,2.9981517436291867
77.58035938036558,1.0783367131827517
78.45365440339035,-0.2336951654575068
79.31590798269657,-0.8984946252807895
80.15997507591433,0.0305624184457728
80.98247672006902,0.923617315711566
81.77153743252076,0.7013906967659131
82.52783481529102,0.4879995551978351
83.2455295126303,1.1170662152228454
83.94030111170598,2.1379383744793383
84.61417146358426,1.7614565327690146
85.25209954430517,0.9055630923122082
85.85077485892106,0.8832150553596323
86.4082114251101,1.0580756501614463
86.92707332831873,0.6444710827713439
87.42606761823406,-0.095616888479832
87.90907247510746,0.0792894395898635
88.37996717674513,1.0212947230135616
88.85851649000962,1.7495011858417897
89.33414454119016,1.2221827882219096
89.79797220949692,0.817490260848662
90.26734743416887,-0.8675766077592552
90.72967057562148,-2.2373827017032024
91.18052514449144,-1.821541695515504
91.61682569635191,-2.1744073939283197
92.04873179762558,-1.6983858718473248
92.46746884303415,-2.017249087316821
92.87526620683566,-0.2419225760243519
93.28993484720304,1.038401737741649
93.7152361712686,1.9593573989698003
94.14258925275296,3.4969256499661565
94.54836296892086,3.0334361292447456
94.93890936537731,3.85352245575824
95.31689771323205,5.115327718698474
95.68647015169101,4.565510920830633
96.04601984869528,4.290304994801364
96.392701322423,3.9593379502518986
96.73208738917523,3.4094415082168705
97.05019445918187,3.8036540022857768
97.34908007980665,4.488842828612103
97.62320719218091,3.33254241147918
97.85116211731714,1.983881802564727
98.03764364398734,1.3271870607258351
98.20537936072031,0.8365539656244558
98.34678503282218,0.2264959131453981
98.46248159993831,-1.306260928501739
98.58119466238054,-2.590601596276192
98.69964154644317,-2.801131513861931
98.80019778645456,-1.7985662959538071
98.88846093256554,-0.6363057667030372
98.9771424145158,-0.2336729779561653
99.08011601608212,-1.337793304741454
99.19402228281358,-1.4275657226876497
99.34230829021574,-2.72318704169327
99.52106518945688,-2.641988843917939
99.72845229300117,-1.822784110222961
99.9529784566338,-2.2073598233073075
100.18556687192978,-2.290827739080478
100.4316324682934,-1.5324983039136963
100.6958397050988,-0.9167936123097788
100.97612016325759,-2.5421497073397505
101.27538539869079,-4.117477821883712
101.59192647039823,-4.636395058960584
101.9400855603723,-3.0107339447112684
102.32242415349212,-1.4667230429525866
102.73407043763265,-1.3108254801230763
103.18419469704614,-0.6482882801824561
103.6731238526351,-0.8993617287108288
104.17703489233749,0.3622275551321052
104.69595407218625,0.5681492624384222
105.23790940406445,-0.3029174160270451
105.79101630893632,0.1814552397444219
106.34326185954933,0.1059763586733937
106.90729273643147,0.4234645164549001
107.46871032264711,-1.852803150877525
108.0108877827868,-2.026912884184965
108.52200581825515,-1.9933724128391992
108.99460359387042,-0.2738615927861318
109.44838027372519,-2.505289216996527
109.89982805295779,-3.5285973588294
110.32645842429407,-3.7048824563081912
110.72837342191086,-1.5090017758708152
111.10888966218701,-1.690653570368621
111.4712326215441,-1.4990499567931317
111.82477772800402,-2.0707660716908256
112.18355837585098,-0.7811648251453696
112.5443637255693,-1.5007453402082231
112.88989872306664,-2.272976032133045
113.21463074565969,-4.919575618785374
113.52156328661991,-5.571241882871033
113.81684743511384,-3.629356731040204
114.090754133225,-2.633683166086551
114.36168192270507,-1.798277646096182
114.63086796054523,0.153700065454871
114.8989919050473,-0.1187609620689249
115.17017558915659,-0.7477327002893892
115.43799143624794,0.7840805159049531
115.7001195775022,2.5915170194981667
115.97035513265217,5.036859574266999
116.26113034951736,6.161199071196842
116.5756898833166,6.857370896063196
116.90837967230611,6.124841020753808
117.27290359255788,4.797473381217539
117.66577066682517,2.4865512166044925
118.09852494304135,-0.5935177803165685
118.54229254608832,-1.757701952904115
118.98915175859003,-1.9057250921249531
119.45148301328724,-1.1905974113312796
119.91031134282879,-0.1569479020474399
120.37444399540932,-0.725072241203609
120.84310652925664,-0.0205934726861352
121.3215002182876,-0.5201815442725592
121.8135307835709,-1.3316771295926064
122.3288336784465,-2.4286293919484163
122.85827547183901,-2.933427932916189
123.4103475246504,-3.717603571943581
123.986085650053,-2.8074545276550418
124.57687315270884,-2.57299442931722
125.17241690062174,-1.4102944206259242
125.76376765730004,-0.4335778597468672
126.34048382045958,0.367213872351752
126.90795435770636,-0.5408070736874775
127.47554931524493,-1.0971589962352932
128.04338632142998,1.0645595200412663
128.60536372714793,1.8720505777385057
129.1543939690039,2.346450798126743
129.70239599765944,-0.3400305210130143
130.23697270510417,-1.4653791442572963
130.76042102848575,-2.644104414252028
131.28695897643354,-1.9381265221683937
131.814450587874,-0.0192311916943825
132.3418694972439,0.3578713564442135
132.8661684141076,0.9637325876841372
133.38611316784358,-0.7505502340847522
133.89278648962426,-1.7642876743203333
134.37779687069548,-3.2262977240092696
134.8503890760997,-3.187487089612812
135.32086805651335,-2.662876854569029
135.7763767594504,-2.74961071339534
136.2066149498318,-2.1521206240031225
136.6249801136908,-2.27217438102013
137.03261038256042,-0.6849495612770331
137.44998325614736,0.4827585402480914
137.88622291434973,0.5116882075298076
138.33687374705104,1.0288934697299388
138.80482319018643,0.4443782435021117
139.282418487155,0.8019564573176761
139.76877748818777,-1.0965277796471131
140.2564777877419,-1.231961743949085
140.7370553812486,-1.2013435639073613
141.20179896121894,-1.7131895418005514
141.6639685054624,-0.8576288051193919
142.1185991037819,-0.5024679307963451
142.56261683163174,-0.9346096289353738
142.97986522224136,-0.7025550259230038
143.391416345224,-0.4729129099198082
143.78943429199052,-0.6092990761356566
144.15834556135275,-0.9580039818562804
144.50314393380742,1.530158323680909
144.82583852670015,2.5271728212350784
145.13931300895288,1.657322687622703
145.45277430429704,1.9813466906973491
145.77183443172873,2.565679955659178
146.11177031239347,4.531026071387957
146.46796224296648,5.957503558508188
146.81989845164156,5.898845434712267
147.18116293763447,5.034588772760953
147.5439040697655,4.877032539867148
147.90811369365892,3.464290654198422
148.27045285301898,2.965704246169959
148.63280195608624,1.5533772991271926
148.99600335135074,1.840018943519516
149.36266282273243,1.2473911661639974
149.74041721220524,1.481480063004521
150.1337373960157,2.9303548224994804
150.51340307769365,3.7572655434314366
150.865729552948,3.5563799946092267
151.20154838450802,2.437571294455054
151.50673064989147,3.222596466051772
151.76267026049916,3.912853384821818
151.98636433005947,5.43960539370056
152.1767090535094,5.575192351210333
152.3256805621206,5.008051367135532
152.43697310080194,4.3129127693159335
152.52503367554985,4.077870286118247
152.5952704409393,5.071512763310417
152.64744586173032,5.736718898516788
152.6924719249558,4.977151739224441
152.7327243398675,3.754135010889456
152.76763596199407,2.9908267706875025
152.7904953610291,2.64598927983653
152.80415465582664,2.866903602676431
152.81930616769083,1.6565148853739515
152.84449236777485,0.1247679102786318
152.86831290676054,-1.2508669865533522
152.89419293264262,-2.1394284914394746
152.92757741717892,-2.819518574105042
152.9405234670639,-2.014640211265695
152.96510546805766,-2.443103434997789
152.98230987754218,-2.434216132891056
153.00348339142556,-2.871495384598532
153.05785553965808,-1.5573440048465563
153.12831151054408,-0.0860591899388732
153.20468233798437,1.6754477259972862
153.29173328127067,3.448754419960929
153.37944944960876,3.9318978671578138
153.46652324878087,3.4019321589882727
153.5768208688594,1.638407558333289
153.7174274280048,0.4479124249389575
153.87836547381903,-0.6562535108238359
154.04488754457282,-1.2491650360496849
154.20328190734088,-1.0335222973614595
154.35669271640646,-1.946706672196851
154.52575378357864,-1.9019625808810263
154.70024747504104,-2.332177963896288
154.87518003640616,-0.4583407807923956
155.0480685431657,0.5318080241418879
155.21511766277837,0.7433379024639004
155.36315431720973,1.872901912451488
155.4974083212894,1.933394960579112
155.6086281595304,0.889222376427108
155.71548150587364,-2.131760094368463
155.79492719338262,-3.758140545161668
155.85843973317156,-4.152376627328547
155.9351533454472,-3.403341165044365
156.02751995802927,-2.982351321049138
156.12583226773964,-1.940314362690616
156.22096326064133,-1.7162551392207186
156.32209875702898,-5.922719649054109e-05
156.4315556370732,-0.3962711073228984
156.544082880243,-1.6427642679473282
156.66395668277275,-2.6678423525877437
156.80564547068485,-3.57974017800566
156.9845124042413,-4.596224685876694
157.18943362070706,-5.504720793704095
157.42757230064288,-5.879480190877711
157.68930205570837,-4.773690586584928
157.96702249304735,-5.406899914716186
158.25178522802042,-5.724142351363087
158.54357364098476,-4.903847742910113
158.84028050039626,-2.902555555375607
159.13811577724465,-1.5641966116261332
159.4365651725708,-0.7589621330485024
159.7361773127245,0.8872230569896354
160.01953012316207,0.6331220089079547
160.28612386570927,-0.2469278429807223
160.54710269623212,-1.026137021451828
160.8030846235529,-0.6860532275943528
161.06818354571394,0.382121110349532
161.35284139038015,0.5538460591528911
161.66701627438303,-0.9393283224494948
162.00999861266249,-1.8629077912811216
162.37368440847516,-1.1495357841858898
162.754459786884,1.410086369872848
163.15845671411748,2.646252057246808
163.57808098959163,1.261509706331365
164.02759237138318,1.231906642655422
164.49176640028793,2.089018927245591
164.96788437164818,1.6770312576857076
165.45048625373798,2.3677695179968707
165.9475256533142,0.863307973822194
166.4453906566377,0.4257049313648402
166.95314554934868,0.8281065872696023
167.48193912287422,0.5066705483607721
168.0216793867268,-1.4643428237259952
168.54802597659523,-2.338697245273789
169.0665116967555,-2.4321070720968807
169.58228159821894,-1.466728913907145
170.08114669417932,-2.0767423635155184
170.58345041707375,-3.202547537359691
171.08729076931195,-2.299098450038767
171.5876279861373,-1.993419555962072
172.09648824424517,-1.6554391389534322
172.61004167749888,-2.516950730739209
173.1174961918062,-3.289466911397041
173.607433874988,-2.703312302177182
174.09452690591112,-1.3188060397644523
174.59840117941965,-0.0980168742671443
175.10782271537997,0.686593555623101
175.61783134303514,2.1251047963701426
176.12326093683967,2.445941777075788
176.61981483747394,2.866284203932062
177.08249771375887,1.1427928467352486
177.50769692798002,1.2009196321165496
177.89463957609155,0.4830519221292283
178.24349073780317,0.3144529298236742
178.58054344693323,-1.2565657480411632
178.90608217518894,-0.8948151459489878
179.21930921111638,-0.7498915459153721
179.51733852608515,-0.4379934196465205
179.79775886293143,-0.9645989619378876
180.0664736770745,0.6309165685507367
180.32503521472003,0.5130510788566569
180.57081164321033,0.5824445955329824
180.8102323953135,0.8713055495992024
181.05073170591734,0.5618082504367286
181.29282807705775,0.2635209734901311
181.53483599745158,0.6253531880455704
181.78297968587032,0.271547918950818
182.04160895027778,1.767791333292901
182.31256224609683,1.8496223707676835
182.59089919977365,0.3616226518795131
182.88031749549532,-1.5743139548896856
183.1716321246696,-0.2861046089585963
183.48111271426268,1.3517858745422835
183.82148690380671,0.6699259899138295
184.18587369965084,0.9201404053011802
184.56128812082176,1.754543288627786
184.97471952798432,1.866138455768061
185.41324510713952,1.045212271610887
185.8589927029828,1.559504719163456
186.31641432350136,0.7007501562024725
186.7754222888767,1.7408222995665734
187.2348806005886,1.8825690381266316
187.68185955417346,0.7400265643532353
188.13573511434217,-1.0821056289019708
188.5932156823458,-3.363731250605788
189.06087874306215,-2.8391704922815437
189.5254023208472,-1.26601630461353
189.98600572939915,-2.211562395067068
190.46140214484637,-0.588412776590717
190.95751408094685,-1.5448208876877874
191.46824185878623,-0.777486250439797
192.00230870002628,-1.8070749120820409
192.54204446838654,-1.678829562447768
193.06602940486545,-1.9083506304997344
193.58462749623413,-1.5164601827702977
194.10246335708757,-0.3594432575948388
194.62178738497485,0.4753769151225187
195.14790274455143,0.2085398463407356
195.68972891340047,-1.0278513994876537
196.26018192238737,-3.832068895961116
196.84649492819977,-4.541434643450058
197.43076581231233,-3.2471977546998345
198.03146154197267,-2.836981078613367
198.64781362771478,-1.956467726673521
199.26780952583718,0.328322847555669
199.88356961488736,0.6738857024911546
200.49414202716665,0.983436158894727
201.0923112579578,-1.4150350535467142
201.6740813689767,-1.6651299955792758
202.24633510260776,-2.2925602973449988
202.82132842579324,-1.0466417488474864
203.41523423905574,0.2475744435858893
204.01426032127364,0.8339868036313224
204.61838288633888,1.182321441688602
205.22486503866384,1.5524285347473714
205.82386372832553,1.954229535401777
206.4079846337805,1.5375545700414412
206.98827928984002,0.0491624926220415
207.5666286124745,-0.5047753483774042
208.1345549077733,-1.7849145122297396
208.7136438418147,-1.68452547610417
209.30491576292758,-1.5079745396348965
209.90419189122306,-0.4640528271661286
210.52835911208962,0.5851781813914737
211.18364160904994,2.4621293535029283
211.8619147908034,2.7192719511628693
212.55531706757102,1.1284522358834363
213.26158028792898,2.0131654198968207
213.9771152847163,1.7043633638601734
214.69082204543417,0.751598177601733
215.39468956677726,0.1498407704991572
216.07683188866693,-0.3365269537776667
216.72160184241434,-0.4357582796174876
217.3421631915658,0.2107920419389554
217.94702940832337,-0.1902763223245859
218.5370622094723,1.3838577777886665
219.124040898372,1.80025517454731
219.69801041023595,2.506399598370009
220.2692339427407,1.7195915272780835
220.83985052122554,1.976879711012733
221.4150298970758,1.3766832669196465
221.98712773167418,1.2700657229958967
222.5581853555932,2.126964188961312
223.12673981575963,2.5263082972349458
223.69314163627357,-0.0049972700762128
224.26739382883983,1.2508431071253046
224.8426441855024,1.606724107045004
225.42271028165024,3.7146217404871535
226.0232308305269,5.145853632867105
226.6293714819264,5.944803524842077
227.25218625464544,6.422485257022268
227.87628767610371,5.675090156822005
228.484907336621,7.33550183706967
229.09491132567587,6.104534334199517
229.6998591809424,4.628809961752904
230.30078043304607,0.9927678215510642
230.88723269783472,-0.3538437994205071
231.4518939777919,-1.6911281477498223
232.0094258135136,-1.638350183833048
232.57133045522397,-1.335888845723739
233.1476499632578,-1.2663649424867611
233.73434849896304,-1.4621125528386771
234.33950468358375,-2.8006252580805864
234.96715449242808,-3.370514675936357
235.61331820523247,-3.5272289938855548
236.2502860193766,-2.506257494297427
236.86400000237904,-1.6442010598923975
237.46436998909823,-0.5815543669432814
238.05580256914635,0.1302388159494225
238.64590513307576,0.8962254189488192
239.2390404678728,0.8626737036809351
239.81993766336106,0.8021549354288101
240.4022030727323,0.6412710606620536
240.9890398958183,-0.728520745581797
241.58739311616358,-1.050493583981159
242.19810420910005,0.2195932640852345
242.8087891888719,0.0779132943114239
243.41164429667492,0.1317662001205138
244.01753020717223,-0.7937056898132667
244.6236307468288,0.0384930171878515
245.23378561447572,-1.014077859398857
245.84519298947038,1.1737877141469155
246.4614828380778,3.246997716870075
247.07410295032372,4.765811106469883
247.65218650222346,4.459651092768262
248.18960311424354,3.772251384100611
248.69383345331502,4.9187144791706405
249.15327535493637,4.434011752370223
249.561140277212,2.279212637147032
249.92144920980408,1.1512232712530197
250.2365185342134,2.380233777866398
250.4998322002755,4.18787454969652
250.72393569568024,4.692539357700005
250.8986697054167,4.155120731008084
251.02169480649886,1.970464300392416
251.12628792134436,1.2054253438311435
251.21089182287915,2.4752610285604906
251.28410140250244,5.0079382893644
251.37533085104158,5.749399982343956
251.4844033189918,4.790988377633046
251.59861585643606,4.084814082100477
251.7266197748118,5.304486041821818
251.84823890867827,6.536935976598612
251.97571670534967,7.217241959307465
252.11757178033787,6.22651742316205
252.2647295334786,5.0614738917881805
252.3997438273824,3.360992555541612
252.53945185183736,2.272664833147477
252.6989066858456,1.2727420589361769
252.8818442674121,2.289982657779825
253.07445816372734,2.3488726525888413
253.27178418043235,2.4540570775797925
253.47418806770364,2.165118677396917
253.6887410337424,1.697270036357228
253.89291973776417,1.2851465239493645
254.08759119762217,-0.4804835091194472
254.264950048747,-1.537993954861376
254.43357323033757,-0.671586625720221
254.59379103459048,-0.8685684695997266
254.7507599551512,-2.2339054934121343
254.8781475047456,-4.047946753161761
254.97851606321777,-2.9916094538593185
255.0505826496177,-2.116562060383868
255.10595564190623,-3.0558468134750685
255.15660009320007,-3.6088279171305584
255.20522041065485,-1.9717983448646608
255.24080426783638,-0.4024475136959278
255.2605214893521,0.9533673527954244
255.25990631150918,-0.7556310236204882
255.23632433183985,-0.8930704666102097
255.1841532047251,-1.8657782364782705
255.10443027166437,-2.215070257301507
254.99943880687243,-2.875383375876165
254.8680502568861,-3.7323137335446495
254.7338416761577,-3.052859021021882
254.6138769531208,-2.43681288925116
254.513457575326,-1.87581924152954
254.41814083027,-1.0361392824636275
254.33232521585737,0.7012891786702867
254.27139079255625,1.2695118722130678
254.21387982397104,1.0536242499823307
254.15283611330014,-0.5386415473296764
254.09543599207635,-0.2343887845399302
254.0515877921153,-0.7116930278801414
254.02162062551375,0.2757543855191733
253.99863021741487,0.5171871372556563
253.97541139177036,-1.270166693113557
253.9407321135408,-2.817759703774328
253.90272906826786,-1.979994448162412
253.85557153417867,-2.072867721973842
253.8124937272241,-2.350410934773117
253.7762762227166,-2.5576674074102344
253.74324286567335,-3.4735689000441603
253.72269104873703,-2.939367949484243
253.71532666978604,-3.8594123953645183
253.71325237305985,-2.940345848656993
253.71984820031864,-2.4978449278069217
253.7418295971581,-2.585636457879553
